Algorithm Name ,Total Qubits,Nondet Qubits,Times ->
DBSimulator    ,8           ,0            ,0.00028217900000004903,0.0002654900000003124 ,0.0002453270000000174 ,0.00023339399999944277,0.00023128599999999722,0.00022967800000017746,0.00022906600000016653,0.0002552989999999866 ,0.0002571859999997983 ,0.0002664769999993766
DBSimulator    ,8           ,1            ,0.0004430829999995112 ,0.00039203700000012276,0.0003796810000000761 ,0.0003608950000000277 ,0.000380491999999677  ,0.00036168399999958467,0.000361383000000437  ,0.0003616119999998446 ,0.0003677059999995791 ,0.0003873209999998295
DBSimulator    ,8           ,2            ,0.0005468979999996293 ,0.0005013910000002397 ,0.0005063349999998579 ,0.0004918840000005531 ,0.0005045329999999737 ,0.0004923110000003561 ,0.0004923650000003832 ,0.0004898539999995677 ,0.0005054339999999158 ,0.000494489999999459
DBSimulator    ,11          ,0            ,0.0004751270000005192 ,0.00042138900000043833,0.00041434099999992924,0.0004100999999998578 ,0.00041757400000008715,0.00041165400000053864,0.0004124860000001007 ,0.0004245919999998904 ,0.00041051400000036153,0.0004113239999998797
DBSimulator    ,11          ,1            ,0.0006437010000004406 ,0.0006701009999998675 ,0.0009566049999998327 ,0.0011206460000003915 ,0.0009410820000006481 ,0.0011266249999994926 ,0.001030681999999672  ,0.0010842689999996935 ,0.0010928229999995764 ,0.0009603849999999525
DBSimulator    ,11          ,2            ,0.0008667889999998124 ,0.0007707180000000591 ,0.0007607009999999192 ,0.0007609569999997845 ,0.0007591160000002262 ,0.0007800529999997252 ,0.000772773999999643  ,0.0007621170000007282 ,0.0007617360000002904 ,0.0007612970000003827
DBSimulator    ,11          ,3            ,0.0010446449999994556 ,0.0010331809999994945 ,0.000992184000000229  ,0.0009787439999993097 ,0.0009873420000001687 ,0.0009760820000002113 ,0.000976651000000217  ,0.0009804010000005192 ,0.000989263000000129  ,0.00099144200000012
DBSimulator    ,11          ,4            ,0.0013757099999995859 ,0.0013260900000000575 ,0.0013523260000001258 ,0.0013204770000001531 ,0.0013139920000000416 ,0.001330413999999891  ,0.0013162050000001813 ,0.001314467999999458  ,0.0013246449999995136 ,0.0013282589999992211
DBSimulator    ,14          ,0            ,0.0005684439999997792 ,0.0006898339999992231 ,0.0005899220000005201 ,0.0006148210000000986 ,0.0005374180000004003 ,0.0005535590000000923 ,0.0007283690000008392 ,0.0007282259999996654 ,0.0005480920000007217 ,0.0008663379999998
DBSimulator    ,14          ,1            ,0.0008121809999996898 ,0.0007475670000003376 ,0.0007544240000001423 ,0.0007432950000003657 ,0.0007397879999997414 ,0.0008045269999996663 ,0.0007633340000001709 ,0.0007351319999999717 ,0.0007482369999998184 ,0.0007193610000006956
DBSimulator    ,14          ,2            ,0.0010365910000000866 ,0.0010247149999997873 ,0.0009331900000004723 ,0.0009522979999996295 ,0.0009407030000003758 ,0.0009329710000001157 ,0.0009267639999999133 ,0.0009576400000002039 ,0.0010225320000003535 ,0.0009304820000002323
DBSimulator    ,14          ,3            ,0.0012771780000004895 ,0.00124759100000027   ,0.0012855599999994638 ,0.0013899339999996485 ,0.0012946149999999434 ,0.001334016000000382  ,0.001325475999999881  ,0.0012719520000006312 ,0.0012473679999995824 ,0.001239122999999509
DBSimulator    ,14          ,4            ,0.0018479640000004238 ,0.0018275890000003514 ,0.0018070409999992876 ,0.0018486160000001917 ,0.0017854780000003956 ,0.002231713000000468  ,0.0018916200000003158 ,0.0018571480000000307 ,0.0017950270000000046 ,0.0017946799999997154
