Algorithm Name ,Total Qubits,Nondet Qubits,Times ->
DBSimulator    ,1           ,0            ,0.00010955999999939792,0.00012314900000021112,0.0001643510000004511 ,0.00011729200000054618,0.00011110900000055324,0.00010826599999980147,0.00011006700000049108,0.00013083700000038334,0.00011233800000010064,0.00010958900000002103
DBSimulator    ,1           ,1            ,0.00021069300000053914,0.00019364499999952045,0.00018617799999987028,0.0001841229999994809 ,0.0002292749999996957 ,0.00018738999999978745,0.00019983000000056705,0.00018735500000044425,0.0001984479999999067 ,0.0001891070000006323
DBSimulator    ,2           ,0            ,0.0001801759999997543 ,0.0001397709999997332 ,0.00013774399999988418,0.0001342170000002696 ,0.000138143000000035  ,0.00013132100000046165,0.00013320299999985963,0.0001718000000003883 ,0.00015081999999999596,0.00013694400000030527
DBSimulator    ,2           ,1            ,0.00025999500000040143,0.0002352640000005124 ,0.00023643300000042444,0.00022284699999985946,0.00022137400000055152,0.00022296399999977012,0.00025848300000053115,0.00022992300000002075,0.0002160030000002422 ,0.00022103899999947885
DBSimulator    ,2           ,2            ,0.00030119000000006224,0.0002981790000005091 ,0.0003077999999998582 ,0.0003300859999999517 ,0.0003129859999999596 ,0.00029386399999964397,0.00029058199999987266,0.00031452200000003927,0.00030738400000007715,0.0002897549999998361
DBSimulator    ,3           ,0            ,0.00018618900000078042,0.00014610699999995092,0.00017703799999946312,0.000264355000000549  ,0.00017711499999961688,0.00017394300000006524,0.00013828400000015506,0.00015391099999995106,0.00013971700000059428,0.00013330999999983106
DBSimulator    ,3           ,1            ,0.0002714069999996127 ,0.00023522299999978458,0.00022793999999937142,0.00024666900000003267,0.0002313400000000243 ,0.00033875899999991077,0.00031003600000012455,0.0002348440000004004 ,0.0002799839999996223 ,0.00024867900000025145
DBSimulator    ,3           ,2            ,0.0003173610000004601 ,0.0003370770000001855 ,0.00033149099999985054,0.00031074099999983673,0.000306592000000272  ,0.00030927400000013705,0.00032791699999989987,0.00036916299999933955,0.00032217800000022834,0.00035566900000016943
DBSimulator    ,3           ,3            ,0.0004045619999999417 ,0.00042911199999995375,0.00038645199999987057,0.0003901429999997319 ,0.00039148699999991265,0.00041145799999942057,0.00040900599999993403,0.0003908819999995927 ,0.00038846899999978035,0.0004109240000005343
DBSimulator    ,4           ,0            ,0.00018510999999943323,0.00015037399999950907,0.00014117699999971478,0.00013814500000020047,0.00015814299999927783,0.00013790399999979996,0.0001366449999995467 ,0.00013849599999993245,0.000148174000000445  ,0.0001499099999993092
DBSimulator    ,4           ,1            ,0.0002562329999999946 ,0.00023758199999956986,0.00024360300000036972,0.00024994600000027845,0.00023570299999953193,0.0002330289999994406 ,0.0003046810000002509 ,0.00025695600000030794,0.0002460280000002868 ,0.00023191400000044382
DBSimulator    ,4           ,2            ,0.00034252199999951216,0.00032716200000049156,0.00036326199999958675,0.0003237770000001916 ,0.00034464799999955886,0.0003314580000006728 ,0.0006338149999995935 ,0.00038490200000040886,0.00034909299999963395,0.00033293500000031173
DBSimulator    ,4           ,3            ,0.0004276460000003368 ,0.0004169430000002805 ,0.0004058809999998303 ,0.0004555609999998822 ,0.0005065189999999831 ,0.00047995500000030944,0.000427264999999899  ,0.00042437400000050474,0.0004090589999998784 ,0.00041373499999952656
DBSimulator    ,4           ,4            ,0.0005914560000004343 ,0.000514243999999664  ,0.0006283199999996825 ,0.0007054110000002112 ,0.000569012999999785  ,0.0006039419999996909 ,0.0005202550000005246 ,0.0005039870000000946 ,0.0005009889999998407 ,0.0005109020000002573
DBSimulator    ,5           ,0            ,0.0002066899999997318 ,0.00015680399999951078,0.00016823799999965416,0.00015507600000042032,0.00023490199999987027,0.00015932799999962555,0.00015876199999986795,0.00017387399999968522,0.00015638999999989522,0.0002797980000002198
DBSimulator    ,5           ,1            ,0.0002835210000000643 ,0.00026120799999951316,0.00025653600000019594,0.00026494300000035054,0.00026013899999988155,0.00038758400000027393,0.0003094949999997709 ,0.00037737199999998694,0.00031134299999990844,0.00024576300000056506
DBSimulator    ,5           ,2            ,0.0003359329999996774 ,0.0003294610000006415 ,0.0003301429999993388 ,0.00033192300000006725,0.00037004900000070506,0.0003588990000000791 ,0.00032917399999998764,0.00033458700000021935,0.00033058300000021745,0.00036346500000039583
DBSimulator    ,5           ,3            ,0.00044855500000018367,0.0004320390000005503 ,0.00048615299999976713,0.0004543740000002572 ,0.0004205510000003798 ,0.0004330559999994321 ,0.0005175389999996227 ,0.00045035300000062506,0.0004260840000007704 ,0.0004217400000001703
DBSimulator    ,5           ,4            ,0.0006255589999994982 ,0.0005312189999999717 ,0.0005317690000001818 ,0.000538992999999266  ,0.0005385719999999594 ,0.0006514439999998345 ,0.0005652319999995825 ,0.0006142529999992874 ,0.0005512550000004168 ,0.0007060729999999182
DBSimulator    ,5           ,5            ,0.0007449579999994071 ,0.0006666229999998663 ,0.0006893260000007118 ,0.0008378479999997523 ,0.0006927649999992624 ,0.0006597680000002271 ,0.0006534719999997662 ,0.0006680980000002279 ,0.0006613919999995943 ,0.000665631999999583
DBSimulator    ,6           ,0            ,0.00019726199999947625,0.00014786100000030444,0.00020747700000001146,0.000180701999999755  ,0.00017083499999959173,0.0001531849999993895 ,0.0001501859999999411 ,0.00015108900000004866,0.00014993899999993232,0.00016067399999997178
DBSimulator    ,6           ,1            ,0.0002952970000000832 ,0.00032398600000060895,0.0002606209999997944 ,0.00025957999999981496,0.0002558270000001528 ,0.0002519449999995871 ,0.0002594000000000207 ,0.00027250299999970196,0.0002582479999997389 ,0.00026218000000000075
DBSimulator    ,6           ,2            ,0.00036477300000026247,0.0003541040000003548 ,0.0003710360000006574 ,0.00035749499999937484,0.00035463599999996376,0.00036435200000006773,0.0003671540000000917 ,0.0003411739999998886 ,0.0003402939999999077 ,0.0003449110000000033
DBSimulator    ,6           ,3            ,0.0004639250000000317 ,0.00045057900000067264,0.00044937300000036373,0.00045502000000041676,0.0004380140000002086 ,0.00047925900000045374,0.0004515119999997097 ,0.000494645999999932  ,0.0004342829999997022 ,0.00045063600000005977
DBSimulator    ,6           ,4            ,0.0005969549999997881 ,0.0005973580000002698 ,0.0005666249999993767 ,0.0005852959999996799 ,0.0005493579999997777 ,0.0005492570000003028 ,0.0005521459999995315 ,0.0005846250000001163 ,0.0005629139999996369 ,0.0005482939999996717
DBSimulator    ,6           ,5            ,0.0006963220000004711 ,0.0006890710000000411 ,0.0007113709999995166 ,0.0007012209999999186 ,0.0007462069999997212 ,0.0006882649999999657 ,0.0007085000000000008 ,0.0006897759999997533 ,0.0007331569999999843 ,0.0007000920000006516
DBSimulator    ,6           ,6            ,0.0010726240000007436 ,0.0009331449999994135 ,0.000912516999999724  ,0.0009101369999999775 ,0.00090964299999996   ,0.0009997950000002476 ,0.0009137960000007439 ,0.0009120239999997892 ,0.0009512970000002952 ,0.0009546820000005951
DBSimulator    ,7           ,0            ,0.00020306899999944505,0.00017442899999942085,0.00017235500000012394,0.00015886799999975665,0.0001544500000001392 ,0.0001536239999992972 ,0.00015629199999978027,0.00018724999999975012,0.00015503699999985798,0.00015327599999981345
DBSimulator    ,7           ,1            ,0.0002848349999995392 ,0.00026062299999995986,0.0003000230000003157 ,0.0002705030000003106 ,0.00031439399999921847,0.00026626899999993014,0.0003108319999993725 ,0.0002884989999998311 ,0.00026847600000046157,0.0002602649999996487
DBSimulator    ,7           ,2            ,0.000425133000000244  ,0.00037901399999995533,0.0003695539999997166 ,0.0003667099999997703 ,0.0003790529999996295 ,0.00037090500000047655,0.0003864090000007536 ,0.0003692639999997027 ,0.00036616599999916843,0.00040433300000053407
DBSimulator    ,7           ,3            ,0.00047704600000031405,0.00046209200000113526,0.00046166599999963864,0.0004600929999991621 ,0.0004787910000008111 ,0.0005339769999999078 ,0.0004760050000012228 ,0.0004690759999999017 ,0.00048482100000057926,0.0004732040000003934
DBSimulator    ,7           ,4            ,0.0008416390000007823 ,0.0006346390000011581 ,0.0005993019999994686 ,0.0005900940000014288 ,0.0005735780000009072 ,0.0005843720000004993 ,0.0005758720000006434 ,0.0006214860000000044 ,0.0005778090000010394 ,0.0005910349999993514
DBSimulator    ,7           ,5            ,0.0008045079999998705 ,0.0009406009999999299 ,0.0008752780000005345 ,0.0007504219999994177 ,0.0007322819999995289 ,0.0007352319999984758 ,0.0007352970000003012 ,0.0007245309999994731 ,0.00082100499999882   ,0.0007358199999991655
DBSimulator    ,7           ,6            ,0.0010622989999991006 ,0.001061658000001131  ,0.0009917960000009884 ,0.0009634270000002942 ,0.0009504780000000324 ,0.0009522690000007827 ,0.001001243999999346  ,0.0009710550000008311 ,0.0009573050000000194 ,0.0009670269999997316
DBSimulator    ,7           ,7            ,0.0015915480000003868 ,0.0013956990000014713 ,0.00136171900000015   ,0.0013651190000008029 ,0.0014037069999996987 ,0.0013718839999992127 ,0.0013602790000000198 ,0.0013873269999997717 ,0.001432302999999635  ,0.001399368999999595
DBSimulator    ,8           ,0            ,0.00021748300000012932,0.0001597590000006477 ,0.0001824530000007485 ,0.0001708300000000662 ,0.00016322399999957327,0.0001557569999999231 ,0.00025941300000020817,0.0001574789999985171 ,0.00015465500000111376,0.00017945699999977194
DBSimulator    ,8           ,1            ,0.0002951979999998855 ,0.00027581600000026185,0.0002992160000001576 ,0.0002684020000014442 ,0.0003028740000008412 ,0.00031024000000101637,0.00026508000000013965,0.00026549600000080886,0.0002691940000012494 ,0.0002919310000013553
DBSimulator    ,8           ,2            ,0.0004097999999999047 ,0.0003700520000009533 ,0.000375336999999476  ,0.00036661199999876715,0.0003797500000004561 ,0.0003986989999997803 ,0.00037580400000081227,0.0004229799999997397 ,0.0003836140000004207 ,0.00038545200000150714
DBSimulator    ,8           ,3            ,0.000573401000000473  ,0.0005130019999999291 ,0.0005904490000006035 ,0.0005626410000001414 ,0.0004811569999993992 ,0.0005075110000003491 ,0.0005517429999990497 ,0.0005030060000006387 ,0.0005592380000010166 ,0.00048617300000053376
